Name	Completeness	Contamination	Completeness_Model_Used	Translation_Table_Used	Coding_Density	Contig_N50	Average_Gene_Length	Genome_Size	GC_Content	Total_Coding_Sequences	Total_Contigs	Max_Contig_Length	Additional_Notes
GCA_045509405.1_PDT002494289.1_genomic	100.0	0.1	Neural Network (Specific Model)	11	0.892	120997	297.5189812590101	2078202	0.35	2081	36	353157	
GCA_047379985.1_ASM4737998v1_genomic	100.0	0.11	Neural Network (Specific Model)	11	0.89	104964	300.89656839052685	2094833	0.35	2069	32	263322	
GCA_047392325.1_ASM4739232v1_genomic	100.0	0.11	Neural Network (Specific Model)	11	0.887	109322	299.64730679156906	2158791	0.35	2135	55	228466	
GCA_047690005.1_ASM4769000v1_genomic	100.0	0.08	Neural Network (Specific Model)	11	0.89	122245	295.89685230024213	2056162	0.35	2065	38	365176	
GCA_054401295.1_ASM5440129v1_genomic	100.0	0.12	Neural Network (Specific Model)	11	0.879	2102204	306.20544554455444	2107344	0.36	2020	2	2102204	
GCA_900073325.1_SA109_genomic	100.0	0.12	Neural Network (Specific Model)	11	0.89	36574	292.39542190305207	2190928	0.36	2228	150	138694	
GCA_920938045.1_GCA_PHEGBS0380_genomic	100.0	0.09	Neural Network (Specific Model)	11	0.891	94183	298.590099009901	2027216	0.35	2020	40	280827	
GCF_000290135.1_ASM29013v1_genomic	100.0	0.07	Neural Network (Specific Model)	11	0.895	141665	305.7132467532468	1970327	0.35	1925	20	489891	
GCF_001398695.1_Child6-2_genomic	99.99	0.09	Neural Network (Specific Model)	11	0.893	74262	298.578431372549	2043176	0.35	2040	64	260651	
GCF_001398935.1_Child11-1_genomic	100.0	0.11	Neural Network (Specific Model)	11	0.889	63093	296.4435406698565	2086728	0.35	2090	117	161496	
GCF_001695055.1_ASM169505v1_genomic	100.0	0.08	Neural Network (Specific Model)	11	0.891	169731	301.8184031158715	2084436	0.35	2054	38	344856	
GCF_002239345.1_ASM223934v1_genomic	100.0	0.09	Neural Network (Specific Model)	11	0.893	245434	300.34790785143394	2142149	0.36	2127	26	505222	
GCF_003288035.1_ASM328803v1_genomic	100.0	0.12	Neural Network (Specific Model)	11	0.877	2273717	302.1578231292517	2273717	0.36	2205	1	2273717	
GCF_004120385.1_ASM412038v1_genomic	100.0	0.08	Neural Network (Specific Model)	11	0.887	468051	294.31390977443607	2113859	0.35	2128	20	712759	
GCF_900073485.1_SA78_genomic	100.0	0.1	Neural Network (Specific Model)	11	0.89	42270	298.2749123685528	2003408	0.35	1997	112	130714	
GCF_900073765.1_SA98_genomic	100.0	0.12	Neural Network (Specific Model)	11	0.89	32207	293.8602840128264	2157324	0.36	2183	169	133543	
GCA_000322985.1_ASM32298v1_genomic	99.99	0.1	Neural Network (Specific Model)	11	0.89	229913	305.1679707876891	1968442	0.35	1917	18	532235	
GCA_008693585.1_ASM869358v1_genomic	100.0	0.08	Neural Network (Specific Model)	11	0.877	2210718	300.44129930394433	2210718	0.36	2155	1	2210718	
GCA_029528065.1_ASM2952806v1_genomic	100.0	0.09	Neural Network (Specific Model)	11	0.893	95303	299.9153543307087	2044343	0.35	2032	38	267463	
GCA_034350525.1_PDT001878756.1_genomic	100.0	0.12	Neural Network (Specific Model)	11	0.893	99905	304.4743656136717	1972840	0.35	1931	30	538004	
GCA_034354295.1_PDT001878586.1_genomic	100.0	0.12	Neural Network (Specific Model)	11	0.893	179377	305.1162428645563	1972190	0.35	1927	27	538287	
GCA_034472325.1_PDT001811722.1_genomic	100.0	0.11	Neural Network (Specific Model)	11	0.892	383651	301.6780512305374	2017449	0.35	1991	18	649762	
GCA_034500195.1_PDT001800068.1_genomic	100.0	0.11	Neural Network (Specific Model)	11	0.892	502620	300.3984563434636	2092190	0.35	2073	23	617556	
GCA_034587875.1_PDT001797873.1_genomic	100.0	0.07	Neural Network (Specific Model)	11	0.893	149303	301.1423593827775	2029825	0.35	2009	27	500434	
GCA_034598515.1_PDT001797294.1_genomic	99.99	0.1	Neural Network (Specific Model)	11	0.892	286519	300.8260447035957	2078746	0.35	2058	30	610212	
GCA_034641755.1_PDT001688482.1_genomic	100.0	0.06	Neural Network (Specific Model)	11	0.895	149305	302.5221674876847	2056115	0.35	2030	39	320869	
GCA_044502075.1_PDT002219956.1_genomic	100.0	0.12	Neural Network (Specific Model)	11	0.893	149401	301.6266266266266	2021772	0.35	1998	32	320961	
GCA_044819185.1_PDT002215640.1_genomic	100.0	0.08	Neural Network (Specific Model)	11	0.893	79014	299.5334288443171	2104016	0.35	2094	53	201485	
GCA_044820525.1_PDT002215576.1_genomic	100.0	0.11	Neural Network (Specific Model)	11	0.891	177262	302.54631474103587	2041570	0.35	2008	27	653959	
GCA_044830305.1_PDT002215384.1_genomic	100.0	0.06	Neural Network (Specific Model)	11	0.892	580214	305.0899497487437	2038076	0.35	1990	15	606572	
GCA_045299255.1_PDT002485848.1_genomic	99.99	0.11	Neural Network (Specific Model)	11	0.894	171111	299.47854291417167	2011013	0.35	2004	29	394790	
GCA_054402085.1_ASM5440208v1_genomic	100.0	0.09	Neural Network (Specific Model)	11	0.878	2034946	300.5337361530715	2034946	0.36	1986	1	2034946	
GCA_900073335.1_SA28_genomic	100.0	0.07	Neural Network (Specific Model)	11	0.89	32993	295.4836725035494	2099860	0.35	2113	195	133348	
GCA_900073355.1_SA76_genomic	100.0	0.11	Neural Network (Specific Model)	11	0.89	42740	298.3862725450902	2003425	0.35	1996	115	133461	
GCA_920938845.1_GCA_PHEGBS0654_genomic	100.0	0.06	Neural Network (Specific Model)	11	0.89	156485	303.0361323155216	2003472	0.35	1965	20	610122	
GCF_014874935.1_ASM1487493v1_genomic	100.0	0.07	Neural Network (Specific Model)	11	0.89	119820	296.2279942279942	2072779	0.35	2079	78	215924	
GCF_041367015.1_ASM4136701v1_genomic	100.0	0.1	Neural Network (Specific Model)	11	0.885	84812	297.39039467427483	2116122	0.35	2103	34	228475	
GCA_000288935.1_ASM28893v1_genomic	100.0	0.08	Neural Network (Specific Model)	11	0.89	93420	293.27969348659	2060902	0.35	2088	36	254166	
GCA_003859695.1_ASM385969v1_genomic	100.0	0.1	Neural Network (Specific Model)	11	0.893	255753	293.7134805072804	2096909	0.35	2129	40	426019	
GCA_011379115.1_ASM1137911v1_genomic	100.0	0.07	Neural Network (Specific Model)	11	0.889	119250	302.6201923076923	2120173	0.35	2080	36	260058	
GCA_020982385.1_ASM2098238v1_genomic	100.0	0.1	Neural Network (Specific Model)	11	0.908	3856	268.38384715588364	2037313	0.36	2303	884	29266	
GCA_020984245.1_ASM2098424v1_genomic	99.99	0.07	Neural Network (Specific Model)	11	0.891	82693	301.83478707029246	1978092	0.35	1949	84	181477	
GCA_027861675.1_ASM2786167v1_genomic	100.0	0.08	Neural Network (Specific Model)	11	0.889	91951	299.298623853211	2198879	0.35	2180	43	240468	
GCA_027862975.1_ASM2786297v1_genomic	100.0	0.05	Neural Network (Specific Model)	11	0.891	477275	302.8566450970632	2045494	0.35	2009	22	584121	
GCA_029011195.1_ASM2901119v1_genomic	99.99	0.06	Neural Network (Specific Model)	11	0.877	2090147	298.1606621226874	2090147	0.36	2054	1	2090147	
GCA_034626325.1_PDT001794211.1_genomic	100.0	0.12	Neural Network (Specific Model)	11	0.893	116006	300.6653386454184	2023837	0.35	2008	51	235876	
GCA_043120105.1_PDT002225163.1_genomic	100.0	0.12	Neural Network (Specific Model)	11	0.892	228639	300.2787787787788	2014680	0.35	1998	24	528567	
GCA_044546405.1_PDT002219058.1_genomic	100.0	0.11	Neural Network (Specific Model)	11	0.892	110302	299.7685950413223	2071022	0.35	2057	45	201583	
GCA_044783395.1_PDT002217684.1_genomic	100.0	0.11	Neural Network (Specific Model)	11	0.891	100391	294.3897435897436	2121727	0.35	2145	58	194405	
GCA_044813785.1_PDT002216505.1_genomic	100.0	0.12	Neural Network (Specific Model)	11	0.892	149306	299.0495386109762	2068406	0.35	2059	28	231746	
GCA_044852885.1_PDT002214204.1_genomic	99.99	0.1	Neural Network (Specific Model)	11	0.893	187327	302.37493632195617	1991019	0.35	1963	26	571783	
GCA_044869135.1_PDT002213781.1_genomic	100.0	0.11	Neural Network (Specific Model)	11	0.893	79856	301.3065228052967	2059611	0.35	2039	47	149240	
GCA_047387765.1_ASM4738776v1_genomic	100.0	0.12	Neural Network (Specific Model)	11	0.892	105201	299.29603399433427	2129357	0.35	2118	24	595422	
GCA_047389645.1_ASM4738964v1_genomic	100.0	0.08	Neural Network (Specific Model)	11	0.886	79031	295.60201149425285	2087198	0.35	2088	59	227870	
GCA_047390065.1_ASM4739006v1_genomic	100.0	0.1	Neural Network (Specific Model)	11	0.888	185473	298.619698397738	2137931	0.35	2122	26	620241	
GCA_050392005.1_PDT002768927.1_genomic	100.0	0.11	Neural Network (Specific Model)	11	0.894	106296	301.85239491691107	2069941	0.35	2046	38	392118	
GCA_052476765.1_PDT002909694.1_genomic	100.0	0.12	Neural Network (Specific Model)	11	0.892	174982	299.9641472868217	2078025	0.35	2064	29	320967	
GCA_052537155.1_PDT002914789.1_genomic	100.0	0.12	Neural Network (Specific Model)	11	0.893	154801	300.6537120079721	2023833	0.35	2007	31	428485	
GCA_055701765.1_ASM5570176v1_genomic	100.0	0.12	Neural Network (Specific Model)	11	0.884	79086	294.1508581752484	2205023	0.36	2214	86	227982	
GCA_900074305.1_VSA81_genomic	100.0	0.11	Neural Network (Specific Model)	11	0.892	43591	294.1756628787879	2086591	0.35	2112	145	108907	
GCA_920938625.1_GCA_PHEGBS0267_genomic	100.0	0.07	Neural Network (Specific Model)	11	0.893	105548	299.9615576635047	2015797	0.35	2003	31	524006	
GCF_011326995.1_ASM1132699v1_genomic	100.0	0.11	Neural Network (Specific Model)	11	0.889	64643	303.34972946384653	2077105	0.35	2033	71	166107	
GCF_017897825.1_ASM1789782v1_genomic	100.0	0.06	Neural Network (Specific Model)	11	0.893	91713	304.195219123506	2048459	0.35	2008	41	258822	
GCF_042686995.1_ASM4268699v1_genomic	100.0	0.04	Neural Network (Specific Model)	11	0.889	184494	287.5016121602948	2103500	0.35	2171	157	496191	
GCF_900074195.1_VSA70_genomic	100.0	0.1	Neural Network (Specific Model)	11	0.892	38538	294.8027566539924	2082958	0.35	2104	138	108905	
GCA_017897865.1_ASM1789786v1_genomic	100.0	0.11	Neural Network (Specific Model)	11	0.893	124020	303.9890601690701	2050291	0.35	2011	40	260540	
GCA_025941845.1_ASM2594184v1_genomic	100.0	0.11	Neural Network (Specific Model)	11	0.886	48665	299.07779419005414	2052458	0.35	2031	83	183250	
GCA_027862145.1_ASM2786214v1_genomic	100.0	0.1	Neural Network (Specific Model)	11	0.888	103436	301.3459119496856	2100780	0.35	2067	48	201821	
GCA_032561635.1_ASM3256163v1_genomic	100.0	0.09	Neural Network (Specific Model)	11	0.886	79173	295.3223338115734	2087885	0.35	2091	50	196465	
GCA_034339805.1_PDT001879355.1_genomic	100.0	0.04	Neural Network (Specific Model)	11	0.896	161507	300.3168124392614	2064843	0.35	2058	24	306657	
GCA_034449425.1_PDT001812663.1_genomic	100.0	0.11	Neural Network (Specific Model)	11	0.892	220597	300.9834586466165	2016336	0.35	1995	24	649287	
GCA_034578755.1_PDT001798660.1_genomic	100.0	0.11	Neural Network (Specific Model)	11	0.892	109495	296.6411232746311	2091470	0.35	2101	50	235488	
GCA_034580875.1_PDT001798511.1_genomic	100.0	0.08	Neural Network (Specific Model)	11	0.893	179762	299.92326139088726	2097574	0.35	2085	24	368886	
GCA_034610455.1_PDT001796668.1_genomic	100.0	0.09	Neural Network (Specific Model)	11	0.891	105666	298.1856661856662	2083165	0.35	2079	43	175443	
GCA_044424185.1_PDT002220929.1_genomic	100.0	0.1	Neural Network (Specific Model)	11	0.892	124483	299.650809220206	2051566	0.35	2039	47	165270	
GCA_044424665.1_PDT002220900.1_genomic	100.0	0.09	Neural Network (Specific Model)	11	0.891	119284	298.5272815065186	2079213	0.35	2071	43	195751	
GCA_044523205.1_PDT002219646.1_genomic	100.0	0.12	Neural Network (Specific Model)	11	0.892	220610	305.86099585062243	1981060	0.35	1928	30	604538	
GCA_044810025.1_PDT002217728.1_genomic	100.0	0.12	Neural Network (Specific Model)	11	0.891	383444	301.5811078140455	2049949	0.35	2022	24	667428	
GCA_045343295.1_PDT002494644.1_genomic	100.0	0.12	Neural Network (Specific Model)	11	0.892	179556	300.69751243781093	2030005	0.35	2010	26	422388	
GCA_051415855.1_ASM5141585v1_genomic	100.0	0.09	Neural Network (Specific Model)	11	0.872	1106711	298.7150698602794	2056893	0.36	2004	3	1106711	
GCF_000289975.1_ASM28997v1_genomic	100.0	0.07	Neural Network (Specific Model)	11	0.891	127027	297.8513388734995	2169009	0.35	2166	30	321324	
GCF_000825945.1_Bangui-IP-6_genomic	99.99	0.08	Neural Network (Specific Model)	11	0.893	67570	295.6438690766976	2030418	0.35	2047	104	128006	
GCF_001124925.1_6630_6_17_genomic	100.0	0.12	Neural Network (Specific Model)	11	0.888	46175	297.6842105263158	2098773	0.35	2090	77	127228	
GCF_009933775.1_ASM993377v1_genomic	100.0	0.02	Neural Network (Specific Model)	11	0.893	308085	301.2061757719715	2126064	0.35	2105	20	657078	
GCF_017897765.1_ASM1789776v1_genomic	100.0	0.11	Neural Network (Specific Model)	11	0.893	91713	303.873694679264	2049478	0.35	2011	41	259891	
GCF_020984205.1_ASM2098420v1_genomic	99.99	0.07	Neural Network (Specific Model)	11	0.89	96335	299.07323232323233	1992623	0.35	1980	78	256698	
GCF_025402735.1_ASM2540273v1_genomic	100.0	0.03	Neural Network (Specific Model)	11	0.878	2013792	303.90684508492023	2013792	0.35	1943	1	2013792	
GCF_027863275.1_ASM2786327v1_genomic	100.0	0.05	Neural Network (Specific Model)	11	0.891	477239	302.7651741293532	2046162	0.35	2010	22	584121	
GCF_041366995.1_ASM4136699v1_genomic	100.0	0.07	Neural Network (Specific Model)	11	0.881	104563	297.99029126213594	2191880	0.36	2163	35	228569	
GCF_050510355.1_ASM5051035v1_genomic	100.0	0.1	Neural Network (Specific Model)	11	0.884	127782	298.5483412322275	2134847	0.36	2110	27	333876	
GCF_053009665.1_ASM5300966v1_genomic	99.99	0.07	Neural Network (Specific Model)	11	0.892	234083	304.84508492022644	1988735	0.35	1943	24	627944	
GCF_900073355.1_SA76_genomic	100.0	0.11	Neural Network (Specific Model)	11	0.89	42740	298.3862725450902	2003425	0.35	1996	115	133461	
GCA_000825945.1_Bangui-IP-6_genomic	99.99	0.08	Neural Network (Specific Model)	11	0.893	67570	295.6438690766976	2030418	0.35	2047	104	128006	
GCA_001166605.1_6753_5_2_genomic	100.0	0.11	Neural Network (Specific Model)	11	0.889	145593	303.08988186954286	1989065	0.35	1947	26	269700	
GCA_001348855.1_6630_5_9_genomic	100.0	0.07	Neural Network (Specific Model)	11	0.892	383317	306.3239211507725	1929726	0.35	1877	16	630934	
GCA_029528915.1_ASM2952891v1_genomic	100.0	0.11	Neural Network (Specific Model)	11	0.89	91887	301.8189696677901	2108950	0.35	2077	46	260594	
GCA_034379635.1_PDT001861374.1_genomic	99.99	0.12	Neural Network (Specific Model)	11	0.893	108212	300.7374190333832	2024499	0.35	2007	50	224797	
GCA_034579815.1_PDT001798595.1_genomic	100.0	0.12	Neural Network (Specific Model)	11	0.893	187594	300.59251769464106	1993999	0.35	1978	22	577202	
GCA_043112505.1_PDT002224428.1_genomic	100.0	0.11	Neural Network (Specific Model)	11	0.893	347562	301.6078239608802	2069582	0.35	2045	23	698887	
GCA_043113835.1_PDT002224813.1_genomic	100.0	0.05	Neural Network (Specific Model)	11	0.895	473897	304.2631578947368	2031486	0.35	1995	16	956602	
GCA_043118845.1_PDT002224810.1_genomic	100.0	0.1	Neural Network (Specific Model)	11	0.892	105667	297.3925678894712	2097059	0.35	2099	54	176868	
GCA_044503365.1_PDT002219894.1_genomic	99.99	0.11	Neural Network (Specific Model)	11	0.892	541616	300.6563688212928	2124493	0.35	2104	16	749253	
GCA_044515905.1_PDT002219817.1_genomic	100.0	0.12	Neural Network (Specific Model)	11	0.892	276658	300.55908875177977	2126606	0.35	2107	23	476660	
GCA_044552105.1_PDT002218574.1_genomic	100.0	0.12	Neural Network (Specific Model)	11	0.893	180530	302.48096885813146	2052850	0.35	2023	22	694918	
GCA_044816725.1_PDT002215772.1_genomic	99.99	0.11	Neural Network (Specific Model)	11	0.891	182978	305.78900984966305	1982618	0.35	1929	26	420041	
GCA_055432175.1_PDT003108973.1_genomic	100.0	0.12	Neural Network (Specific Model)	11	0.892	125762	298.1685338528982	2054697	0.35	2053	36	259990	
GCF_003382445.1_ASM338244v1_genomic	100.0	0.09	Neural Network (Specific Model)	11	0.891	189938	302.4909182643794	2016295	0.35	1982	26	245039	
GCF_014875275.1_ASM1487527v1_genomic	99.99	0.1	Neural Network (Specific Model)	11	0.889	72201	292.5890346766635	2103573	0.35	2134	79	337031	
GCA_001399375.1_Mother19_genomic	100.0	0.09	Neural Network (Specific Model)	11	0.89	80843	300.13920881321985	2016297	0.35	1997	93	243671	
GCA_002881175.1_ASM288117v1_genomic	99.89	0.12	Neural Network (Specific Model)	11	0.869	1841628	282.75291005291007	1841628	0.35	1890	1	1841628	
GCA_025938335.1_ASM2593833v1_genomic	100.0	0.08	Neural Network (Specific Model)	11	0.891	121581	299.1122302158273	2095855	0.35	2085	57	428657	
GCA_034461205.1_PDT001812145.2_genomic	100.0	0.11	Neural Network (Specific Model)	11	0.892	383476	301.16599799398193	2017061	0.35	1994	21	649582	
GCA_034511055.1_PDT001799460.1_genomic	99.99	0.12	Neural Network (Specific Model)	11	0.894	149545	305.56381342901074	1998289	0.35	1951	21	604499	
GCA_034604275.1_PDT001796984.1_genomic	99.99	0.09	Neural Network (Specific Model)	11	0.893	290880	302.58593363051017	2049377	0.35	2019	22	610220	
GCA_037081555.1_ASM3708155v1_genomic	100.0	0.06	Neural Network (Specific Model)	11	0.886	106319	297.69309225776544	2169328	0.36	2157	52	228763	
GCA_044077315.1_PDT002224971.1_genomic	100.0	0.08	Neural Network (Specific Model)	11	0.894	171191	302.1107814045499	2046567	0.35	2022	30	317370	
GCA_044780705.1_PDT002217759.1_genomic	100.0	0.1	Neural Network (Specific Model)	11	0.892	103112	303.8120906801008	2024931	0.35	1985	40	322284	
GCA_044800675.1_PDT002217376.1_genomic	100.0	0.09	Neural Network (Specific Model)	11	0.892	228887	302.4375	2096241	0.35	2064	20	591868	
GCA_044855225.1_PDT002214131.1_genomic	100.0	0.12	Neural Network (Specific Model)	11	0.893	187397	301.25566180171114	2006601	0.35	1987	31	650933	
GCA_044860415.1_PDT002213941.1_genomic	100.0	0.09	Neural Network (Specific Model)	11	0.892	107974	298.9224768405656	2058567	0.35	2051	45	409735	
GCA_055564215.1_ASM5556421v1_genomic	100.0	0.12	Neural Network (Specific Model)	11	0.893	149002	304.0405904059041	1934682	0.35	1897	27	384245	
GCA_900073615.1_SA31_genomic	100.0	0.09	Neural Network (Specific Model)	11	0.893	33423	296.37476099426385	2078940	0.35	2092	169	138591	
GCA_920938875.1_GCA_PHEGBS0626_genomic	100.0	0.1	Neural Network (Specific Model)	11	0.891	144721	302.6656948493683	2093664	0.35	2058	34	341537	
GCF_002104835.1_ASM210483v1_genomic	100.0	0.1	Neural Network (Specific Model)	11	0.89	67304	294.1504587155964	2156979	0.35	2180	70	228564	
GCF_009771235.1_ASM977123v1_genomic	100.0	0.07	Neural Network (Specific Model)	11	0.892	1535701	305.5541778975741	1903489	0.35	1855	8	1535701	
GCF_019793995.1_ASM1979399v1_genomic	100.0	0.08	Neural Network (Specific Model)	11	0.895	220524	300.1582459485224	2106560	0.36	2098	24	723592	
GCF_023149175.1_ASM2314917v1_genomic	100.0	0.08	Neural Network (Specific Model)	11	0.889	88192	298.50172498767864	2041461	0.35	2029	78	162518	
GCF_027863155.1_ASM2786315v1_genomic	100.0	0.09	Neural Network (Specific Model)	11	0.89	82747	301.49833094897474	2127175	0.36	2097	52	181742	
GCF_042687285.1_ASM4268728v1_genomic	100.0	0.04	Neural Network (Specific Model)	11	0.886	190144	280.9115084823476	2070978	0.35	2181	241	420602	
GCF_053009585.1_ASM5300958v1_genomic	100.0	0.1	Neural Network (Specific Model)	11	0.892	180521	302.643795620438	2087510	0.35	2055	32	338341	
GCA_001108745.1_6630_5_21_genomic	100.0	0.11	Neural Network (Specific Model)	11	0.889	102256	302.8814741035857	2049361	0.35	2008	29	334328	
GCA_006543105.1_ASM654310v1_genomic	100.0	0.03	Neural Network (Specific Model)	11	0.894	223881	308.0157315154693	1967099	0.35	1907	18	423021	
GCA_025402775.1_ASM2540277v1_genomic	100.0	0.03	Neural Network (Specific Model)	11	0.878	2013725	303.89346371590324	2013725	0.35	1943	1	2013725	
GCA_029530275.1_ASM2953027v1_genomic	100.0	0.07	Neural Network (Specific Model)	11	0.893	132726	305.2651356993737	1962400	0.35	1916	26	604962	
GCA_034462765.1_PDT001812089.2_genomic	100.0	0.12	Neural Network (Specific Model)	11	0.893	320854	307.1422764227642	2027086	0.35	1968	18	604816	
GCA_034471425.1_PDT001811764.1_genomic	100.0	0.12	Neural Network (Specific Model)	11	0.892	320850	306.5036534446764	1972317	0.35	1916	24	343004	
GCA_034504055.1_PDT001799696.1_genomic	100.0	0.08	Neural Network (Specific Model)	11	0.897	368099	311.3683945646704	2066775	0.35	1987	14	1020967	
GCA_034530035.1_PDT001798824.1_genomic	100.0	0.11	Neural Network (Specific Model)	11	0.889	124448	297.2515753756665	2064363	0.35	2063	35	260484	
GCA_034637095.1_PDT001738777.1_genomic	100.0	0.1	Neural Network (Specific Model)	11	0.891	219917	304.3741463414634	2096450	0.35	2050	17	591540	
GCA_044424285.1_PDT002220923.1_genomic	100.0	0.1	Neural Network (Specific Model)	11	0.892	187314	302.2067067067067	2027777	0.35	1998	25	628024	
GCA_044430425.1_PDT002220737.1_genomic	100.0	0.12	Neural Network (Specific Model)	11	0.892	149302	299.96523016650343	2056299	0.35	2042	31	502798	
GCA_044515765.1_PDT002219823.1_genomic	100.0	0.07	Neural Network (Specific Model)	11	0.892	96078	300.3037072243346	2121789	0.35	2104	47	255047	
GCA_044718235.1_PDT002212071.1_genomic	100.0	0.11	Neural Network (Specific Model)	11	0.894	187214	302.7042253521127	2089122	0.35	2059	27	627954	
GCA_044729205.1_PDT002211447.1_genomic	100.0	0.11	Neural Network (Specific Model)	11	0.893	294285	302.94317629917435	2092327	0.35	2059	26	570763	
GCA_044816105.1_PDT002215806.1_genomic	100.0	0.1	Neural Network (Specific Model)	11	0.892	234062	304.3392048314041	2031086	0.35	1987	23	653927	
GCA_044818725.1_PDT002215665.1_genomic	100.0	0.12	Neural Network (Specific Model)	11	0.893	149303	300.5715695952616	2043401	0.35	2026	30	320742	
GCA_044845565.1_PDT002214804.1_genomic	100.0	0.1	Neural Network (Specific Model)	11	0.893	187346	302.5448207171315	2038547	0.35	2008	31	551803	
GCA_045287155.1_PDT002486542.1_genomic	100.0	0.12	Neural Network (Specific Model)	11	0.892	229083	300.6783391695848	2019206	0.35	1999	20	650643	
GCA_045511745.1_PDT002486049.1_genomic	100.0	0.12	Neural Network (Specific Model)	11	0.891	123186	297.6823416506718	2084295	0.35	2084	42	192409	
GCA_047381215.1_ASM4738121v1_genomic	100.0	0.12	Neural Network (Specific Model)	11	0.886	95081	296.93513993780545	2259163	0.36	2251	35	243867	
GCA_047381505.1_ASM4738150v1_genomic	100.0	0.08	Neural Network (Specific Model)	11	0.892	190486	296.962962962963	2045309	0.35	2052	24	461489	
GCA_051767705.1_PDT002863166.1_genomic	100.0	0.1	Neural Network (Specific Model)	11	0.892	115403	295.77159590043925	2034495	0.35	2049	42	205781	
GCA_052786965.1_ASM5278696v1_genomic	100.0	0.11	Neural Network (Specific Model)	11	0.89	34274	295.58937198067633	2058297	0.36	2070	127	149645	
GCA_053049575.1_ASM5304957v1_genomic	100.0	0.11	Neural Network (Specific Model)	11	0.894	204312	299.4395852119026	2224547	0.35	2218	40	436534	
GCA_900073955.1_VSA110_genomic	100.0	0.1	Neural Network (Specific Model)	11	0.891	39913	293.95922238027504	2082338	0.35	2109	153	108905	
GCF_001076065.1_ASM107606v1_genomic	100.0	0.11	Neural Network (Specific Model)	11	0.886	78999	299.9710843373494	2103279	0.35	2075	56	321255	
GCF_001099185.1_6630_7_22_genomic	100.0	0.09	Neural Network (Specific Model)	11	0.892	623856	299.876304023845	2027449	0.35	2013	16	704782	
GCF_042686745.1_ASM4268674v1_genomic	100.0	0.11	Neural Network (Specific Model)	11	0.886	81138	288.31490384615387	2026043	0.35	2080	198	215219	
GCA_001546775.1_ASM154677v1_genomic	100.0	0.11	Neural Network (Specific Model)	11	0.889	42159	300.8453865336658	2031615	0.35	2005	85	101529	
GCA_002239325.1_ASM223932v1_genomic	100.0	0.09	Neural Network (Specific Model)	11	0.891	206499	299.64550264550263	2093424	0.35	2079	32	322280	
GCA_009771805.1_ASM977180v1_genomic	100.0	0.09	Neural Network (Specific Model)	11	0.89	292333	302.42517343904854	2054709	0.35	2018	24	397540	
GCA_027863095.1_ASM2786309v1_genomic	100.0	0.11	Neural Network (Specific Model)	11	0.889	102342	296.9350358422939	2232077	0.36	2232	42	240330	
GCA_029527245.1_ASM2952724v1_genomic	100.0	0.05	Neural Network (Specific Model)	11	0.891	89582	304.5796812749004	2056782	0.35	2008	45	223171	
GCA_030337465.1_ASM3033746v1_genomic	100.0	0.1	Neural Network (Specific Model)	11	0.89	119655	299.84015406836784	2096281	0.35	2077	36	516310	
GCA_034639355.1_PDT001696688.1_genomic	100.0	0.12	Neural Network (Specific Model)	11	0.895	60163	294.16521739130434	2151456	0.35	2185	91	186673	
GCA_034639605.1_PDT001688580.1_genomic	100.0	0.06	Neural Network (Specific Model)	11	0.895	90118	294.7709923664122	2066531	0.35	2096	113	256452	
GCA_043125085.1_PDT002226526.1_genomic	100.0	0.12	Neural Network (Specific Model)	11	0.894	187324	305.4064449064449	1969807	0.35	1924	26	538529	
GCA_044780565.1_PDT002217764.1_genomic	100.0	0.08	Neural Network (Specific Model)	11	0.892	294761	300.7747389358528	2031168	0.35	2011	20	530907	
GCA_044810165.1_PDT002217717.1_genomic	100.0	0.12	Neural Network (Specific Model)	11	0.894	39091	298.90711462450594	2026983	0.35	2024	98	102874	
GCA_044849245.1_PDT002214350.1_genomic	100.0	0.09	Neural Network (Specific Model)	11	0.892	170894	304.3569620253165	2017644	0.35	1975	28	438954	
GCA_044886845.1_PDT002212858.1_genomic	100.0	0.1	Neural Network (Specific Model)	11	0.891	187368	302.91840796019903	2045959	0.35	2010	23	409183	
GCA_045283115.1_PDT002486849.1_genomic	100.0	0.12	Neural Network (Specific Model)	11	0.893	119470	300.5373505976096	2023419	0.35	2008	40	318905	
GCA_045341735.1_PDT002494781.1_genomic	100.0	0.12	Neural Network (Specific Model)	11	0.891	158034	300.52490234375	2068859	0.35	2048	26	459870	
GCA_047381945.1_ASM4738194v1_genomic	100.0	0.12	Neural Network (Specific Model)	11	0.892	160583	304.6769012753897	2166581	0.35	2117	25	322229	
GCA_047389565.1_ASM4738956v1_genomic	100.0	0.06	Neural Network (Specific Model)	11	0.887	138690	299.9699352451434	2190352	0.35	2162	47	260368	
GCA_051530405.1_ASM5153040v1_genomic	100.0	0.11	Neural Network (Specific Model)	11	0.891	188088	301.398590840463	2014241	0.35	1987	19	643966	
GCA_053546115.1_ASM5354611v1_genomic	100.0	0.12	Neural Network (Specific Model)	11	0.888	127906	300.19774590163934	1977415	0.35	1952	45	260709	
GCA_055427505.1_PDT003109232.1_genomic	100.0	0.11	Neural Network (Specific Model)	11	0.893	183382	301.7860671936759	2049177	0.35	2024	19	508666	
