Name	Completeness	Contamination	Completeness_Model_Used	Translation_Table_Used	Coding_Density	Contig_N50	Average_Gene_Length	Genome_Size	GC_Content	Total_Coding_Sequences	Total_Contigs	Max_Contig_Length	Additional_Notes
GCA_034594735.1_PDT001797489.1_genomic	100.0	1.05	Neural Network (Specific Model)	11	0.888	119195	300.8580131208997	2165093	0.35	2134	26	340455	None
GCA_034594875.1_PDT001797485.1_genomic	100.0	0.38	Neural Network (Specific Model)	11	0.892	521965	302.55286561264825	2057031	0.35	2024	18	651149	None
GCA_034596555.1_PDT001797397.1_genomic	100.0	0.39	Neural Network (Specific Model)	11	0.892	197618	299.12099473935916	2100053	0.35	2091	23	454843	None
GCA_034602735.1_PDT001797066.1_genomic	100.0	0.43	Neural Network (Specific Model)	11	0.893	152996	302.28333333333336	2129536	0.35	2100	23	406324	None
GCA_034604335.1_PDT001796983.1_genomic	100.0	0.95	Neural Network (Specific Model)	11	0.893	42186	302.05569125549584	2074315	0.35	2047	91	113408	None
GCA_034605415.1_PDT001796922.1_genomic	100.0	0.29	Neural Network (Specific Model)	11	0.894	189919	303.1744347023535	2200678	0.35	2167	22	370217	None
GCA_034609955.1_PDT001796696.1_genomic	100.0	7.1	Neural Network (Specific Model)	11	0.89	124042	300.84933333333333	2278860	0.35	2250	39	260237	None
GCA_034617735.1_PDT001796274.1_genomic	100.0	0.39	Neural Network (Specific Model)	11	0.891	183455	302.7442542787286	2081830	0.35	2045	22	651150	None
GCA_034619015.1_PDT001796201.1_genomic	100.0	0.41	Neural Network (Specific Model)	11	0.893	183634	305.2120640904807	2173127	0.35	2122	21	476679	None
GCA_034621185.1_PDT001796074.1_genomic	100.0	0.38	Neural Network (Specific Model)	11	0.892	225730	299.8581460674157	2150960	0.35	2136	19	388494	None
GCA_034622825.1_PDT001795997.1_genomic	100.0	0.1	Neural Network (Specific Model)	11	0.892	134369	301.0009746588694	2073217	0.35	2052	35	500674	None
GCA_034625285.1_PDT001795861.1_genomic	100.0	0.1	Neural Network (Specific Model)	11	0.892	94201	300.57242409158783	2026468	0.35	2009	35	241581	None
GCA_034629695.1_PDT001790033.1_genomic	100.0	0.14	Neural Network (Specific Model)	11	0.895	49367	296.2910447761194	1992909	0.35	2010	91	120077	None
GCA_034630505.1_PDT001789957.1_genomic	100.0	0.41	Neural Network (Specific Model)	11	0.895	21266	297.2643343051506	2048258	0.36	2058	198	58483	None
GCA_034634255.1_PDT001798713.1_genomic	100.0	0.37	Neural Network (Specific Model)	11	0.892	196934	303.0809638554217	2110832	0.35	2075	27	368883	None
GCA_034634735.1_PDT001798674.1_genomic	100.0	1.72	Neural Network (Specific Model)	11	0.891	89178	302.5856380397865	2096363	0.35	2061	40	192407	None
GCA_034635095.1_PDT001738886.1_genomic	100.0	6.47	Neural Network (Specific Model)	11	0.893	92012	304.2751219512195	2092410	0.35	2050	42	235532	None
GCA_034641205.1_PDT001688508.1_genomic	100.0	6.02	Neural Network (Specific Model)	11	0.893	91704	297.3886193206881	2260034	0.35	2267	68	260280	None
GCA_037078615.1_ASM3707861v1_genomic	100.0	0.4	Neural Network (Specific Model)	11	0.892	341498	303.46046957355054	2127219	0.35	2087	19	412410	None
GCA_037126905.1_ASM3712690v1_genomic	100.0	0.34	Neural Network (Specific Model)	11	0.89	258270	303.7252096694623	2070874	0.35	2027	23	369146	None
GCA_042922905.1_PDT002099823.1_genomic	100.0	0.18	Neural Network (Specific Model)	11	0.897	240430	298.06995884773664	2176955	0.35	2187	46	393597	None
GCA_042923025.1_PDT002099806.1_genomic	100.0	0.16	Neural Network (Specific Model)	11	0.892	91704	299.2816408204102	2009335	0.35	1999	56	165931	None
GCA_042923415.1_PDT002099872.1_genomic	100.0	0.33	Neural Network (Specific Model)	11	0.889	124430	301.97774552491535	2103255	0.35	2067	30	524495	None
GCA_043102815.1_PDT002220960.1_genomic	100.0	0.24	Neural Network (Specific Model)	11	0.891	244203	301.5196032120926	2146098	0.35	2117	20	576961	None
GCA_043104385.1_PDT002221149.1_genomic	100.0	0.49	Neural Network (Specific Model)	11	0.892	135865	300.0224153705398	2202592	0.35	2186	25	376454	None
GCA_043112785.1_PDT002224363.1_genomic	100.0	0.22	Neural Network (Specific Model)	11	0.893	453544	302.5136690647482	2116757	0.35	2085	16	613402	None
GCA_043114445.1_PDT002224261.1_genomic	100.0	0.14	Neural Network (Specific Model)	11	0.893	149418	300.7659259259259	2043072	0.35	2025	29	550782	None
GCA_043119285.1_PDT002224708.1_genomic	100.0	0.43	Neural Network (Specific Model)	11	0.893	111521	299.388344988345	2152531	0.35	2145	41	318617	None
GCA_043119545.1_PDT002224694.1_genomic	100.0	0.46	Neural Network (Specific Model)	11	0.892	167456	303.81626506024094	2032230	0.35	1992	28	342879	None
GCA_043120765.1_PDT002224834.1_genomic	100.0	0.44	Neural Network (Specific Model)	11	0.891	176001	302.2433628318584	2065677	0.35	2034	28	370217	None
GCA_043123365.1_PDT002225904.1_genomic	100.0	0.03	Neural Network (Specific Model)	11	0.896	255660	304.7247565351102	1987311	0.35	1951	16	516396	None
GCA_043123425.1_PDT002225874.1_genomic	100.0	0.45	Neural Network (Specific Model)	11	0.892	183215	302.2121354656632	2158528	0.35	2126	27	499069	None
GCA_043125805.1_PDT002226291.1_genomic	100.0	0.2	Neural Network (Specific Model)	11	0.894	176783	301.3812100344319	2053112	0.35	2033	23	434611	None
GCA_043155435.1_PDT002221182.1_genomic	100.0	0.3	Neural Network (Specific Model)	11	0.892	145121	303.4692493946731	2103801	0.35	2065	27	376455	None
GCA_043155885.1_PDT002221138.1_genomic	100.0	0.13	Neural Network (Specific Model)	11	0.891	103100	295.4669187145558	2101623	0.35	2116	47	192409	None
GCA_044071875.1_PDT002226037.1_genomic	100.0	0.72	Neural Network (Specific Model)	11	0.891	132584	299.7842751842752	2050522	0.35	2035	30	375884	None
GCA_044073155.1_PDT002225943.1_genomic	100.0	0.36	Neural Network (Specific Model)	11	0.891	119193	302.78001968503935	2068308	0.35	2032	26	341234	None
GCA_044086855.1_PDT002224897.1_genomic	100.0	0.61	Neural Network (Specific Model)	11	0.893	43869	304.4702290076336	2007806	0.35	1965	90	112884	None
GCA_044089085.1_PDT002224342.1_genomic	100.0	0.44	Neural Network (Specific Model)	11	0.891	176014	303.2845731402896	2041936	0.35	2003	22	464928	None
GCA_044098205.1_PDT002224089.1_genomic	100.0	0.18	Neural Network (Specific Model)	11	0.892	43870	299.8013698630137	2057199	0.35	2044	89	110626	None
GCA_044107995.1_PDT002224006.1_genomic	100.0	0.25	Neural Network (Specific Model)	11	0.893	221544	300.93048897411313	2104790	0.35	2086	24	551114	None
GCA_044119865.1_PDT002223885.1_genomic	100.0	0.33	Neural Network (Specific Model)	11	0.892	174022	299.03528319405757	2161682	0.35	2154	30	376345	None
GCA_044421245.1_PDT002221714.1_genomic	100.0	0.15	Neural Network (Specific Model)	11	0.892	115711	299.00619637750236	2106097	0.35	2098	43	245284	None
GCA_044421385.1_PDT002221707.1_genomic	100.0	0.19	Neural Network (Specific Model)	11	0.891	125358	303.66955193482687	2005062	0.35	1964	39	260280	None
GCA_044426205.1_PDT002220842.1_genomic	100.0	0.37	Neural Network (Specific Model)	11	0.89	155554	302.1269765213225	2121583	0.35	2087	28	332952	None
GCA_044489565.1_PDT002220584.1_genomic	100.0	0.19	Neural Network (Specific Model)	11	0.892	234099	301.8967391304348	2050582	0.35	2024	25	518818	None
GCA_044495735.1_PDT002220334.1_genomic	100.0	0.33	Neural Network (Specific Model)	11	0.891	180948	302.6945788964182	2102488	0.35	2066	31	368885	None
GCA_044497225.1_PDT002220264.1_genomic	100.0	0.44	Neural Network (Specific Model)	11	0.892	238244	302.33918406072104	2141022	0.35	2108	25	478066	None
GCA_044497705.1_PDT002220151.1_genomic	100.0	0.37	Neural Network (Specific Model)	11	0.892	104371	297.8646308113035	2193036	0.35	2194	48	218527	None
GCA_044498965.1_PDT002220092.1_genomic	100.0	0.14	Neural Network (Specific Model)	11	0.892	193139	299.9364244741874	2105720	0.35	2092	32	550914	None
GCA_044500995.1_PDT002220001.1_genomic	100.0	0.45	Neural Network (Specific Model)	11	0.892	115157	302.7053615346778	2067544	0.35	2033	33	376506	None
GCA_044520445.1_PDT002219712.1_genomic	100.0	0.19	Neural Network (Specific Model)	11	0.89	124505	300.8130081300813	1991205	0.35	1968	37	260650	None
GCA_044524145.1_PDT002219607.1_genomic	100.0	0.44	Neural Network (Specific Model)	11	0.891	325055	302.15040075436116	2153944	0.35	2121	28	398705	None
GCA_044527245.1_PDT002219506.1_genomic	100.0	0.14	Neural Network (Specific Model)	11	0.893	127231	300.18275862068964	2043391	0.35	2030	31	283402	None
GCA_044534245.1_PDT002219200.1_genomic	100.0	0.19	Neural Network (Specific Model)	11	0.894	43869	301.3468982630273	2034671	0.35	2015	88	121499	None
GCA_044538225.1_PDT002219158.1_genomic	100.0	0.36	Neural Network (Specific Model)	11	0.893	242020	306.3527944111776	2059766	0.35	2004	25	282531	None
GCA_044549665.1_PDT002218698.1_genomic	100.0	0.35	Neural Network (Specific Model)	11	0.891	157642	302.38041889917196	2086866	0.35	2053	27	538607	None
GCA_044550095.1_PDT002218672.1_genomic	100.0	0.59	Neural Network (Specific Model)	11	0.892	153902	297.63868940754037	2226047	0.35	2228	26	398709	None
GCA_044555525.1_PDT002218456.1_genomic	100.0	0.32	Neural Network (Specific Model)	11	0.892	133182	302.71555118110234	2064199	0.35	2032	24	628120	None
GCA_044718705.1_PDT002212051.1_genomic	100.0	0.66	Neural Network (Specific Model)	11	0.891	123074	296.4212900315742	2209278	0.35	2217	35	398708	None
GCA_044719225.1_PDT002212041.1_genomic	100.0	0.1	Neural Network (Specific Model)	11	0.893	187311	302.93367088607596	2007165	0.35	1975	25	583216	None
GCA_044729085.1_PDT002211499.1_genomic	100.0	0.37	Neural Network (Specific Model)	11	0.89	174012	302.55066079295153	2080720	0.35	2043	22	649758	None
GCA_044730025.1_PDT002211355.1_genomic	100.0	0.32	Neural Network (Specific Model)	11	0.891	180903	302.9147014550928	2029580	0.35	1993	27	368886	None
GCA_044773865.1_PDT002218323.1_genomic	100.0	0.22	Neural Network (Specific Model)	11	0.891	40626	296.44048192771083	2067339	0.35	2075	101	110597	None
GCA_044775145.1_PDT002218149.1_genomic	99.99	0.1	Neural Network (Specific Model)	11	0.894	320854	304.3187885010267	1985470	0.35	1948	23	621957	None
GCA_044775565.1_PDT002218096.1_genomic	100.0	0.18	Neural Network (Specific Model)	11	0.892	79260	299.32649164677804	2104731	0.36	2095	51	184084	None
GCA_044785735.1_PDT002217542.1_genomic	100.0	0.51	Neural Network (Specific Model)	11	0.893	100733	300.24134615384617	2095133	0.35	2080	47	272220	None
GCA_044786115.1_PDT002217505.1_genomic	100.0	0.14	Neural Network (Specific Model)	11	0.892	383182	301.6517857142857	2042882	0.35	2016	23	667229	None
GCA_044793145.1_PDT002216792.1_genomic	100.0	0.12	Neural Network (Specific Model)	11	0.892	110369	300.4493608652901	2050801	0.35	2034	36	235478	None
GCA_044794795.1_PDT002216633.1_genomic	100.0	0.42	Neural Network (Specific Model)	11	0.89	319938	297.8081746400372	2156295	0.35	2153	26	391460	None
GCA_044795105.1_PDT002218409.1_genomic	100.0	0.29	Neural Network (Specific Model)	11	0.894	130104	303.65538608198284	2134412	0.35	2098	29	376398	None
GCA_044797675.1_PDT002218103.1_genomic	100.0	0.15	Neural Network (Specific Model)	11	0.894	213005	303.19353258206763	2074132	0.35	2041	23	650662	None
GCA_044799405.1_PDT002217943.1_genomic	100.0	0.53	Neural Network (Specific Model)	11	0.89	126002	299.186626746507	2018263	0.35	2004	37	260321	None
GCA_044800035.1_PDT002217828.1_genomic	100.0	0.36	Neural Network (Specific Model)	11	0.893	156556	301.21313035204565	2124229	0.35	2102	23	354821	None
GCA_044801705.1_PDT002217282.1_genomic	100.0	0.12	Neural Network (Specific Model)	11	0.893	263662	305.8172826652785	1969981	0.35	1921	26	538266	None
GCA_044815325.1_PDT002216479.1_genomic	100.0	0.32	Neural Network (Specific Model)	11	0.892	218107	298.6521739130435	2192151	0.35	2185	29	368884	None
GCA_044815405.1_PDT002216472.1_genomic	100.0	0.37	Neural Network (Specific Model)	11	0.891	179925	302.95355731225294	2060540	0.35	2024	24	370349	None
GCA_044816465.1_PDT002215782.1_genomic	100.0	0.26	Neural Network (Specific Model)	11	0.892	163421	299.7683158896289	2115856	0.35	2102	36	360750	None
GCA_044817645.1_PDT002215725.1_genomic	100.0	0.13	Neural Network (Specific Model)	11	0.894	347165	302.50876288659794	1966187	0.35	1940	22	650562	None
GCA_044820645.1_PDT002215567.1_genomic	100.0	0.38	Neural Network (Specific Model)	11	0.893	261097	301.1511627906977	2085272	0.35	2064	22	523386	None
GCA_044831285.1_PDT002215372.1_genomic	100.0	0.63	Neural Network (Specific Model)	11	0.893	76409	296.35576077396655	2259708	0.35	2274	61	295179	None
GCA_044832685.1_PDT002215307.1_genomic	100.0	0.24	Neural Network (Specific Model)	11	0.894	77978	300.4042755344418	2117809	0.36	2105	62	223582	None
GCA_044834305.1_PDT002215227.1_genomic	100.0	0.35	Neural Network (Specific Model)	11	0.891	160582	303.0330864197531	2062682	0.35	2025	24	442802	None
GCA_044837625.1_PDT002215106.1_genomic	100.0	0.37	Neural Network (Specific Model)	11	0.893	108613	297.5091911764706	2171579	0.35	2176	44	179244	None
GCA_044838445.1_PDT002215062.1_genomic	100.0	0.35	Neural Network (Specific Model)	11	0.891	181919	302.2150170648464	2083066	0.35	2051	24	344322	None
GCA_044839085.1_PDT002215028.1_genomic	100.0	0.35	Neural Network (Specific Model)	11	0.892	320865	301.49259624876606	2050079	0.35	2026	19	674651	None
GCA_044842505.1_PDT002214935.1_genomic	100.0	0.15	Neural Network (Specific Model)	11	0.893	228867	302.09095378564405	2061134	0.35	2034	29	610287	None
GCA_044844105.1_PDT002214871.1_genomic	100.0	0.43	Neural Network (Specific Model)	11	0.892	169684	303.4732142857143	2055376	0.35	2016	25	341231	None
GCA_044844285.1_PDT002214864.1_genomic	100.0	0.34	Neural Network (Specific Model)	11	0.891	126022	301.378640776699	2087842	0.35	2060	25	525444	None
GCA_044848025.1_PDT002214725.1_genomic	100.0	0.39	Neural Network (Specific Model)	11	0.893	132920	299.99091778202677	2105006	0.35	2092	38	373569	None
GCA_044852005.1_PDT002214251.1_genomic	100.0	0.18	Neural Network (Specific Model)	11	0.89	126002	300.9213930348259	2034183	0.35	2010	37	289154	None
GCA_044852065.1_PDT002214248.1_genomic	100.0	0.1	Neural Network (Specific Model)	11	0.892	164550	302.99551122194515	2039092	0.35	2005	27	463624	None
GCA_044855265.1_PDT002214133.1_genomic	100.0	0.23	Neural Network (Specific Model)	11	0.893	125817	303.25448207171314	2041975	0.35	2008	29	533886	None
GCA_044858965.1_PDT002214013.1_genomic	100.0	0.18	Neural Network (Specific Model)	11	0.893	648398	303.31515444015446	2108350	0.35	2072	18	688804	None
GCA_044859505.1_PDT002213984.1_genomic	100.0	0.27	Neural Network (Specific Model)	11	0.894	320191	301.16967680608366	2123599	0.35	2104	20	757771	None
GCA_044859625.1_PDT002213978.1_genomic	100.0	2.29	Neural Network (Specific Model)	11	0.893	125218	297.3763050385837	2197444	0.35	2203	42	280591	None
GCA_044867045.1_PDT002213816.1_genomic	100.0	0.42	Neural Network (Specific Model)	11	0.891	155573	302.3297169811321	2154056	0.35	2120	30	398708	None
GCA_044868815.1_PDT002213786.1_genomic	100.0	0.39	Neural Network (Specific Model)	11	0.892	155570	302.35185185185185	2083851	0.35	2052	27	375685	None
GCA_044869285.1_PDT002213778.1_genomic	100.0	0.1	Neural Network (Specific Model)	11	0.893	138154	302.1472483886961	2043807	0.35	2017	31	382582	None
GCA_044877385.1_PDT002213660.1_genomic	100.0	0.17	Neural Network (Specific Model)	11	0.89	159774	297.016501650165	2119243	0.35	2121	33	373806	None
GCA_044878565.1_PDT002213653.1_genomic	100.0	0.2	Neural Network (Specific Model)	11	0.893	42187	301.30380999505195	2043062	0.35	2021	91	101443	None
GCA_044878995.1_PDT002213630.1_genomic	100.0	0.14	Neural Network (Specific Model)	11	0.893	149417	300.78916256157635	2047148	0.35	2030	32	550823	None
GCA_044882285.1_PDT002213204.1_genomic	100.0	0.34	Neural Network (Specific Model)	11	0.891	179315	298.7821122740247	2112089	0.35	2102	29	341222	None
GCA_044883005.1_PDT002213165.1_genomic	100.0	0.45	Neural Network (Specific Model)	11	0.891	153902	302.87476459510356	2162571	0.35	2124	26	398694	None
GCA_044883085.1_PDT002213161.1_genomic	100.0	3.44	Neural Network (Specific Model)	11	0.892	320850	304.9226519337017	2039271	0.35	1991	20	587221	None
GCA_044884465.1_PDT002213086.1_genomic	100.0	0.59	Neural Network (Specific Model)	11	0.892	153901	298.02742805755395	2224313	0.35	2224	29	398388	None
GCA_044885665.1_PDT002212987.1_genomic	100.0	0.36	Neural Network (Specific Model)	11	0.892	178274	304.679236043095	2088317	0.35	2042	28	368888	None
GCA_044886135.1_PDT002212957.1_genomic	100.0	0.18	Neural Network (Specific Model)	11	0.891	119397	299.2496447181431	2123886	0.35	2111	37	322592	None
GCA_044918505.1_PDT002212962.1_genomic	100.0	0.36	Neural Network (Specific Model)	11	0.892	185456	299.58007448789573	2161364	0.35	2148	26	368886	None
GCA_045203345.1_PDT002210676.1_genomic	100.0	0.12	Neural Network (Specific Model)	11	0.894	147253	306.655737704918	2006364	0.35	1952	25	627517	None
GCA_045264145.1_PDT002487669.1_genomic	100.0	0.18	Neural Network (Specific Model)	11	0.89	126695	299.64714790509845	1998390	0.35	1981	33	260386	None
GCA_045267125.1_PDT002487522.1_genomic	100.0	0.14	Neural Network (Specific Model)	11	0.894	149417	301.04476143630103	2051164	0.35	2033	29	550830	None
GCA_045268845.1_PDT002487438.1_genomic	100.0	0.85	Neural Network (Specific Model)	11	0.892	270583	301.63345864661653	2153841	0.35	2128	21	633355	None
GCA_045270535.1_PDT002487369.1_genomic	100.0	0.15	Neural Network (Specific Model)	11	0.892	119298	299.72559494900435	2071872	0.35	2059	37	321472	None
GCA_045271245.1_PDT002487336.1_genomic	99.99	0.15	Neural Network (Specific Model)	11	0.893	228869	302.2652559055118	2060870	0.35	2032	28	610072	None
GCA_045271715.1_PDT002487313.1_genomic	100.0	0.29	Neural Network (Specific Model)	11	0.89	74425	296.49494485294116	2170222	0.35	2176	66	163116	None
GCA_045271735.1_PDT002487312.1_genomic	100.0	0.42	Neural Network (Specific Model)	11	0.892	179862	303.3455627169063	2054527	0.35	2017	23	340912	None
GCA_045271935.1_PDT002487302.1_genomic	100.0	0.15	Neural Network (Specific Model)	11	0.889	125115	300.4594985535198	2098553	0.35	2074	46	260310	None
GCA_045274665.1_PDT002487170.1_genomic	100.0	0.36	Neural Network (Specific Model)	11	0.891	383305	300.43307086614175	2051553	0.35	2032	22	674553	None
GCA_045274715.1_PDT002487172.1_genomic	100.0	0.63	Neural Network (Specific Model)	11	0.891	149631	300.3579335793358	2187723	0.35	2168	28	398712	None
GCA_045279815.1_PDT002486986.1_genomic	100.0	0.15	Neural Network (Specific Model)	11	0.893	149350	300.5570866141732	2048466	0.35	2032	26	556553	None
GCA_045280375.1_PDT002487515.1_genomic	100.0	0.89	Neural Network (Specific Model)	11	0.893	239044	304.6669851887243	2139619	0.35	2093	26	368885	None
GCA_045284065.1_PDT002486799.1_genomic	100.0	0.53	Neural Network (Specific Model)	11	0.89	180965	300.32191780821915	2212121	0.35	2190	31	368884	None
GCA_045284855.1_PDT002486767.1_genomic	100.0	0.54	Neural Network (Specific Model)	11	0.892	119194	302.63627592860587	2107045	0.35	2073	31	341234	None
GCA_045286455.1_PDT002486586.1_genomic	100.0	0.45	Neural Network (Specific Model)	11	0.892	155845	297.4294091114118	2212918	0.35	2217	33	300046	None
GCA_045286875.1_PDT002486557.1_genomic	100.0	0.46	Neural Network (Specific Model)	11	0.892	370942	298.2234234234234	2222492	0.35	2220	24	428996	None
GCA_045292215.1_PDT002486279.1_genomic	100.0	0.14	Neural Network (Specific Model)	11	0.893	135275	300.54585798816566	2045297	0.35	2028	31	458689	None
GCA_045293515.1_PDT002486188.1_genomic	100.0	0.14	Neural Network (Specific Model)	11	0.893	263385	303.6350894151764	2107814	0.35	2069	21	517616	None
GCA_045293995.1_PDT002486159.1_genomic	100.0	0.19	Neural Network (Specific Model)	11	0.892	41137	301.3531451213472	2041590	0.35	2019	89	110627	None
GCA_045295335.1_PDT002486082.1_genomic	100.0	0.4	Neural Network (Specific Model)	11	0.892	179680	303.4193386773547	2033271	0.35	1996	22	471489	None
GCA_045295655.1_PDT002486060.1_genomic	100.0	0.09	Neural Network (Specific Model)	11	0.892	119438	300.13132295719845	2071783	0.35	2056	42	321716	None
GCA_045297875.1_PDT002485922.1_genomic	100.0	0.32	Neural Network (Specific Model)	11	0.89	77538	296.55737704918033	2192255	0.35	2196	65	231301	None
GCA_045299035.1_PDT002485859.1_genomic	100.0	0.28	Neural Network (Specific Model)	11	0.892	81542	299.501146263182	2193754	0.36	2181	59	168155	None
GCA_045299575.1_PDT002485829.1_genomic	100.0	0.5	Neural Network (Specific Model)	11	0.893	383639	301.77683215130025	2141964	0.35	2115	26	744092	None
GCA_045341475.1_PDT002494806.1_genomic	100.0	0.15	Neural Network (Specific Model)	11	0.893	209535	302.49499284692416	2128632	0.35	2097	27	368888	None
GCA_045348855.1_PDT002494571.1_genomic	100.0	0.32	Neural Network (Specific Model)	11	0.891	628179	302.7181274900398	2043905	0.35	2008	16	660119	None
GCA_045348915.1_PDT002494578.1_genomic	99.99	0.12	Neural Network (Specific Model)	11	0.891	310747	301.2572839506173	2049883	0.35	2025	25	693176	None
GCA_045495425.1_PDT002494796.1_genomic	100.0	1.0	Neural Network (Specific Model)	11	0.892	272234	304.4005905511811	2076138	0.35	2032	24	483159	None
GCA_045508545.1_PDT002494682.1_genomic	100.0	0.13	Neural Network (Specific Model)	11	0.892	251618	300.1742758959254	2052734	0.35	2037	25	411349	None
GCA_045781275.1_PDT002486510.1_genomic	100.0	0.29	Neural Network (Specific Model)	11	0.891	38591	298.56356736242884	2115016	0.35	2108	105	113202	None
GCA_047373135.1_PDT002605162.1_genomic	100.0	0.15	Neural Network (Specific Model)	11	0.893	136363	302.64946445959106	2084488	0.35	2054	33	262506	None
GCA_047381365.1_ASM4738136v1_genomic	99.99	0.14	Neural Network (Specific Model)	11	0.893	219331	306.87190300474435	1953649	0.35	1897	20	698702	None
GCA_047382225.1_ASM4738222v1_genomic	100.0	0.27	Neural Network (Specific Model)	11	0.89	79951	297.23327305605784	2212732	0.36	2212	41	229827	None
GCA_047387185.1_ASM4738718v1_genomic	100.0	0.17	Neural Network (Specific Model)	11	0.89	75665	297.5426110607434	2208669	0.36	2206	43	164487	None
GCA_047389065.1_ASM4738906v1_genomic	100.0	0.39	Neural Network (Specific Model)	11	0.893	88663	295.69186813186815	2256375	0.36	2275	39	237258	None
GCA_047689745.1_ASM4768974v1_genomic	100.0	0.13	Neural Network (Specific Model)	11	0.891	183620	303.63897596656216	1953865	0.35	1914	21	457200	None
GCA_050391545.1_PDT002768931.1_genomic	100.0	1.44	Neural Network (Specific Model)	11	0.893	99246	304.910197869102	2016123	0.35	1971	38	265013	None
GCA_051415835.1_ASM5141583v1_genomic	100.0	0.11	Neural Network (Specific Model)	11	0.867	2091946	296.0860476421974	2103340	0.36	2057	3	2091946	None
GCA_051769325.1_PDT002863161.1_genomic	100.0	0.5	Neural Network (Specific Model)	11	0.89	212819	303.72731829573934	2039386	0.35	1995	27	359939	None
GCA_051862015.1_PDT002869209.1_genomic	100.0	0.92	Neural Network (Specific Model)	11	0.89	323677	303.18138424821	2136552	0.35	2095	18	481550	None
GCA_052436955.1_PDT002906007.1_genomic	100.0	0.81	Neural Network (Specific Model)	11	0.896	41333	299.74841628959274	2214297	0.35	2210	110	119875	None
GCA_052441915.1_PDT002905966.1_genomic	100.0	0.28	Neural Network (Specific Model)	11	0.894	105340	301.26850507982584	2086795	0.35	2067	52	246438	None
GCA_052476005.1_PDT002909705.1_genomic	100.0	0.19	Neural Network (Specific Model)	11	0.892	126002	300.68012108980827	2000942	0.35	1982	39	260370	None
GCA_052521685.1_PDT002911957.1_genomic	100.0	1.09	Neural Network (Specific Model)	11	0.891	281952	297.90115163147794	2086384	0.35	2084	31	554902	None
GCA_052522545.1_PDT002911873.1_genomic	100.0	1.82	Neural Network (Specific Model)	11	0.89	109169	298.9280643634643	2125833	0.35	2113	57	201485	None
GCA_052522945.1_PDT002911868.1_genomic	100.0	0.13	Neural Network (Specific Model)	11	0.893	179601	301.09036445332003	2023133	0.35	2003	26	649424	None
GCA_052537995.1_PDT002914705.1_genomic	100.0	0.3	Neural Network (Specific Model)	11	0.893	132543	300.475790513834	2039874	0.35	2024	34	300152	None
GCA_053546435.1_ASM5354643v1_genomic	100.0	0.15	Neural Network (Specific Model)	11	0.891	154805	299.7435129740519	2018952	0.35	2004	27	429052	None
GCA_053549715.1_ASM5354971v1_genomic	100.0	0.04	Neural Network (Specific Model)	11	0.892	187480	302.7620253164557	2007046	0.35	1975	23	605418	None
GCA_053550055.1_ASM5355005v1_genomic	100.0	0.14	Neural Network (Specific Model)	11	0.892	187656	300.78167250876317	2017068	0.35	1997	21	649793	None
GCA_053824055.1_PDT003009982.1_genomic	100.0	0.15	Neural Network (Specific Model)	11	0.895	59885	301.6715758468336	2057242	0.35	2037	68	139310	None
GCA_053826195.1_PDT003009937.1_genomic	100.0	0.47	Neural Network (Specific Model)	11	0.891	76887	301.4571708272149	2070750	0.35	2043	48	158980	None
GCA_054586075.1_PDT003061484.1_genomic	100.0	3.23	Neural Network (Specific Model)	11	0.891	91710	300.23287014853855	2105804	0.35	2087	41	280646	None
GCA_920938165.1_GCA_PHEGBS0295_genomic	100.0	0.06	Neural Network (Specific Model)	11	0.893	221142	303.5600414078675	1966995	0.35	1932	21	383540	None
GCA_949793775.1_23495_7_367_h_nanopore_genomic	100.0	0.27	Neural Network (Specific Model)	11	0.877	2160706	302.94300766283527	2160706	0.36	2088	1	2160706	None
GCF_000290215.1_ASM29021v1_genomic	100.0	0.13	Neural Network (Specific Model)	11	0.891	93395	300.80129482071715	2031048	0.35	2008	35	282384	None
GCF_000310585.1_ASM31058v1_genomic	100.0	0.13	Neural Network (Specific Model)	11	0.89	38422	287.6402042711235	2085631	0.35	2154	113	256588	None
GCF_001016265.1_ASM101626v1_genomic	100.0	0.21	Neural Network (Specific Model)	11	0.892	98083	298.39413988657844	2120475	0.35	2116	29	257981	None
GCF_001108745.1_6630_5_21_genomic	100.0	0.11	Neural Network (Specific Model)	11	0.889	102256	302.8814741035857	2049361	0.35	2008	29	334328	None
GCF_002882555.1_ASM288255v1_genomic	99.7	0.19	Neural Network (Specific Model)	11	0.871	1842113	281.5691014188124	1842113	0.35	1903	1	1842113	None
GCF_004349495.1_ASM434949v1_genomic	100.0	0.1	Neural Network (Specific Model)	11	0.891	95548	303.2873957822462	2078068	0.35	2039	39	223236	None
GCF_008710375.1_ASM871037v1_genomic	100.0	0.34	Neural Network (Specific Model)	11	0.888	234238	302.75411471321695	2047491	0.35	2005	22	371170	None
GCF_009771805.1_ASM977180v1_genomic	100.0	0.09	Neural Network (Specific Model)	11	0.89	292333	302.42517343904854	2054709	0.35	2018	24	397540	None
GCF_009934095.1_ASM993409v1_genomic	100.0	0.1	Neural Network (Specific Model)	11	0.87	226609	306.97210953346854	2084959	0.36	1972	19	343064	None
GCF_009934295.1_ASM993429v1_genomic	100.0	0.16	Neural Network (Specific Model)	11	0.871	157224	299.24670892247684	2109892	0.36	2051	27	683299	None
